M|||72342000-72342999,72344000-72349999,72356000-72357999,72359000-72359999,72362000-72362999,72365000-72366999,72389000-72389999,72398000-72398999,72431000-72431999,72441000-72441999,72462000-72462999,72466000-72466999,72468000-72468999,72472000-72472999,72474000-72474999,72476000-72476999,72478000-72478999,72485000-72486999,72488000-72489999,72493000-72496999,72498000-72499999,72542000-72543999,72545000-72545999,72551000-72552999,72556000-72556999,72571000-72574999,72577000-72577999,72579000-72579999,72584000-72584999,72586000-72587999,72589000-72589999,72597000-72598999,72627000-72627999,72629000-72629999,72641000-72641999,72649000-72649999,72658000-72658999,72662000-72665999,72667000-72667999,72692000-72694999,72697000-72697999,72771000-72772999,72782000-72783999,72785000-72786999,72788000-72789999,72826000-72827999,72829000-72829999|
M|||73342000-73342999,73344000-73349999,73356000-73357999,73359000-73359999,73362000-73362999,73365000-73366999,73389000-73389999,73398000-73398999,73431000-73431999,73441000-73441999,73462000-73462999,73466000-73466999,73468000-73468999,73472000-73472999,73474000-73474999,73476000-73476999,73478000-73478999,73485000-73486999,73488000-73489999,73493000-73496999,73498000-73499999,73542000-73543999,73545000-73545999,73551000-73552999,73556000-73556999,73571000-73574999,73577000-73577999,73579000-73579999,73584000-73584999,73586000-73587999,73589000-73589999,73597000-73598999,73627000-73627999,73629000-73629999,73641000-73641999,73649000-73649999,73658000-73658999,73662000-73665999,73667000-73667999,73692000-73694999,73697000-73697999,73771000-73772999,73782000-73783999,73785000-73786999,73788000-73789999,73826000-73827999,73829000-73829999|
M|||74342000-74342999,74344000-74349999,74356000-74357999,74359000-74359999,74362000-74362999,74365000-74366999,74389000-74389999,74398000-74398999,74431000-74431999,74441000-74441999,74462000-74462999,74466000-74466999,74468000-74468999,74472000-74472999,74474000-74474999,74476000-74476999,74478000-74478999,74485000-74486999,74488000-74489999,74493000-74496999,74498000-74499999,74542000-74543999,74545000-74545999,74551000-74552999,74556000-74556999,74571000-74574999,74577000-74577999,74579000-74579999,74584000-74584999,74586000-74587999,74589000-74589999,74597000-74598999,74627000-74627999,74629000-74629999,74641000-74641999,74649000-74649999,74658000-74658999,74662000-74665999,74667000-74667999,74692000-74694999,74697000-74697999,74771000-74772999,74782000-74783999,74785000-74786999,74788000-74789999,74826000-74827999,74829000-74829999|
M|||75342000-75342999,75344000-75349999,75356000-75357999,75359000-75359999,75362000-75362999,75365000-75366999,75389000-75389999,75398000-75398999,75431000-75431999,75441000-75441999,75462000-75462999,75466000-75466999,75468000-75468999,75472000-75472999,75474000-75474999,75476000-75476999,75478000-75478999,75485000-75486999,75488000-75489999,75493000-75496999,75498000-75499999,75542000-75543999,75545000-75545999,75551000-75552999,75556000-75556999,75571000-75574999,75577000-75577999,75579000-75579999,75584000-75584999,75586000-75587999,75589000-75589999,75597000-75598999,75627000-75627999,75629000-75629999,75641000-75641999,75649000-75649999,75658000-75658999,75662000-75665999,75667000-75667999,75692000-75694999,75697000-75697999,75771000-75772999,75782000-75783999,75785000-75786999,75788000-75789999,75826000-75827999,75829000-75829999|
M|||76342000-76342999,76344000-76349999,76356000-76357999,76359000-76359999,76362000-76362999,76365000-76366999,76389000-76389999,76398000-76398999,76431000-76431999,76441000-76441999,76462000-76462999,76466000-76466999,76468000-76468999,76472000-76472999,76474000-76474999,76476000-76476999,76478000-76478999,76485000-76486999,76488000-76489999,76493000-76496999,76498000-76499999,76542000-76543999,76545000-76545999,76551000-76552999,76556000-76556999,76571000-76574999,76577000-76577999,76579000-76579999,76584000-76584999,76586000-76587999,76589000-76589999,76597000-76598999,76627000-76627999,76629000-76629999,76641000-76641999,76649000-76649999,76658000-76658999,76662000-76665999,76667000-76667999,76692000-76694999,76697000-76697999,76771000-76772999,76782000-76783999,76785000-76786999,76788000-76789999,76826000-76827999,76829000-76829999|
M|||77342000-77342999,77344000-77349999,77356000-77357999,77359000-77359999,77362000-77362999,77365000-77366999,77389000-77389999,77398000-77398999,77431000-77431999,77441000-77441999,77462000-77462999,77466000-77466999,77468000-77468999,77472000-77472999,77474000-77474999,77476000-77476999,77478000-77478999,77485000-77486999,77488000-77489999,77493000-77496999,77498000-77499999,77542000-77543999,77545000-77545999,77551000-77552999,77556000-77556999,77571000-77574999,77577000-77577999,77579000-77579999,77584000-77584999,77586000-77587999,77589000-77589999,77597000-77598999,77627000-77627999,77629000-77629999,77641000-77641999,77649000-77649999,77658000-77658999,77662000-77665999,77667000-77667999,77692000-77694999,77697000-77697999,77771000-77772999,77782000-77783999,77785000-77786999,77788000-77789999,77826000-77827999,77829000-77829999|
M|||78342000-78342999,78344000-78349999,78356000-78357999,78359000-78359999,78362000-78362999,78365000-78366999,78389000-78389999,78398000-78398999,78431000-78431999,78441000-78441999,78462000-78462999,78466000-78466999,78468000-78468999,78472000-78472999,78474000-78474999,78476000-78476999,78478000-78478999,78485000-78486999,78488000-78489999,78493000-78496999,78498000-78499999,78542000-78543999,78545000-78545999,78551000-78552999,78556000-78556999,78571000-78574999,78577000-78577999,78579000-78579999,78584000-78584999,78586000-78587999,78589000-78589999,78597000-78598999,78627000-78627999,78629000-78629999,78641000-78641999,78649000-78649999,78658000-78658999,78662000-78665999,78667000-78667999,78692000-78694999,78697000-78697999,78771000-78772999,78782000-78783999,78785000-78786999,78788000-78789999,78826000-78827999,78829000-78829999|
M|||79342000-79342999,79344000-79349999,79356000-79357999,79359000-79359999,79362000-79362999,79365000-79366999,79389000-79389999,79398000-79398999,79431000-79431999,79441000-79441999,79462000-79462999,79466000-79466999,79468000-79468999,79472000-79472999,79474000-79474999,79476000-79476999,79478000-79478999,79485000-79486999,79488000-79489999,79493000-79496999,79498000-79499999,79542000-79543999,79545000-79545999,79551000-79552999,79556000-79556999,79571000-79574999,79577000-79577999,79579000-79579999,79584000-79584999,79586000-79587999,79589000-79589999,79597000-79598999,79627000-79627999,79629000-79629999,79641000-79641999,79649000-79649999,79658000-79658999,79662000-79665999,79667000-79667999,79692000-79694999,79697000-79697999,79771000-79772999,79782000-79783999,79785000-79786999,79788000-79789999,79826000-79827999,79829000-79829999|
M|||82342000-82342999,82344000-82349999,82356000-82357999,82359000-82359999,82362000-82362999,82365000-82366999,82389000-82389999,82398000-82398999,82431000-82431999,82441000-82441999,82462000-82462999,82466000-82466999,82468000-82468999,82472000-82472999,82474000-82474999,82476000-82476999,82478000-82478999,82485000-82486999,82488000-82489999,82493000-82496999,82498000-82499999,82542000-82543999,82545000-82545999,82551000-82552999,82556000-82556999,82571000-82574999,82577000-82577999,82579000-82579999,82584000-82584999,82586000-82587999,82589000-82589999,82597000-82598999,82627000-82627999,82629000-82629999,82641000-82641999,82649000-82649999,82658000-82658999,82662000-82665999,82667000-82667999,82692000-82694999,82697000-82697999,82771000-82772999,82782000-82783999,82785000-82786999,82788000-82789999,82826000-82827999,82829000-82829999|
N|||32000000-36999999,38000000-39999999,43000000-49999999,54000000-59999999,62000000-66999999,69000000-69999999,70000000-70999999,72000000-79999999,82000000-82999999,86000000-89999999,96000000-99999999|
N|||37000000-37999999|M
N|||80000000-80999999|F
N|||90000000-90999999|R
